question,label
그런데 동찬 무전쳐주실 수 있으십니까,O S-Target O O O
그런데 성현 무전쳐주실 수 있으십니까,O S-Target O O O
그런데 방지 무전쳐주실 수 있으십니까,O S-Target O O O
그런데 형근이 무전쳐주실 수 있으십니까,O S-Target O O O
그런데 이천우 무전쳐주실 수 있으십니까,O S-Target O O O
그런데 이경원 무전쳐주실 수 있으십니까,O S-Target O O O
그런데 박세훈 무전쳐주실 수 있으십니까,O S-Target O O O
그런데 김민이 무전쳐주실 수 있으십니까,O S-Target O O O
어서 통화했을까 이천우에게,O O S-Target
어서 통화했을까 민이,O O S-Target
어서 통화했을까 경원,O O S-Target
어서 통화했을까 세훈,O O S-Target
어서 통화했을까 천우,O O S-Target
어서 통화했을까 설아,O O S-Target
어서 통화했을까 제니,O O S-Target
어서 통화했을까 소담,O O S-Target
어서 통화했을까 다솜,O O S-Target
어서 통화했을까 가이,O O S-Target
어서 통화했을까 규빈,O O S-Target
어서 통화했을까 그리,O O S-Target
어서 통화했을까 보담,O O S-Target
어서 통화했을까 가브리엘,O O S-Target
어서 통화했을까 수빈,O O S-Target
어서 통화했을까 동찬,O O S-Target
어서 통화했을까 성현,O O S-Target
어서 통화했을까 방지,O O S-Target
어서 통화했을까 형근이,O O S-Target
어서 통화했을까 이천우,O O S-Target
어서 통화했을까 이경원,O O S-Target
어서 통화했을까 박세훈,O O S-Target
어서 통화했을까 김민이,O O S-Target
당장 이천우에게 통화놓아주자,O S-Target O
당장 민이 통화놓아주자,O S-Target O
당장 경원 통화놓아주자,O S-Target O
당장 세훈 통화놓아주자,O S-Target O
당장 천우 통화놓아주자,O S-Target O
당장 설아 통화놓아주자,O S-Target O
당장 제니 통화놓아주자,O S-Target O
당장 소담 통화놓아주자,O S-Target O
당장 다솜 통화놓아주자,O S-Target O
당장 가이 통화놓아주자,O S-Target O
당장 규빈 통화놓아주자,O S-Target O
당장 그리 통화놓아주자,O S-Target O
당장 보담 통화놓아주자,O S-Target O
당장 가브리엘 통화놓아주자,O S-Target O
당장 수빈 통화놓아주자,O S-Target O
당장 동찬 통화놓아주자,O S-Target O
당장 성현 통화놓아주자,O S-Target O
당장 방지 통화놓아주자,O S-Target O
당장 형근이 통화놓아주자,O S-Target O
당장 이천우 통화놓아주자,O S-Target O
당장 이경원 통화놓아주자,O S-Target O
당장 박세훈 통화놓아주자,O S-Target O
당장 김민이 통화놓아주자,O S-Target O
그런데 연락세려주실 수 있나요 송보담,O O O O S-Target
그런데 연락세려주실 수 있나요 민이,O O O O S-Target
그런데 연락세려주실 수 있나요 경원,O O O O S-Target
그런데 연락세려주실 수 있나요 세훈,O O O O S-Target
그런데 연락세려주실 수 있나요 천우,O O O O S-Target
그런데 연락세려주실 수 있나요 설아,O O O O S-Target
그런데 연락세려주실 수 있나요 제니,O O O O S-Target
그런데 연락세려주실 수 있나요 소담,O O O O S-Target
그런데 연락세려주실 수 있나요 다솜,O O O O S-Target
그런데 연락세려주실 수 있나요 가이,O O O O S-Target
그런데 연락세려주실 수 있나요 규빈,O O O O S-Target
그런데 연락세려주실 수 있나요 그리,O O O O S-Target
그런데 연락세려주실 수 있나요 보담,O O O O S-Target
그런데 연락세려주실 수 있나요 가브리엘,O O O O S-Target
그런데 연락세려주실 수 있나요 수빈,O O O O S-Target
그런데 연락세려주실 수 있나요 동찬,O O O O S-Target
그런데 연락세려주실 수 있나요 성현,O O O O S-Target
그런데 연락세려주실 수 있나요 방지,O O O O S-Target
그런데 연락세려주실 수 있나요 형근이,O O O O S-Target
그런데 연락세려주실 수 있나요 이천우,O O O O S-Target
그런데 연락세려주실 수 있나요 이경원,O O O O S-Target
그런데 연락세려주실 수 있나요 박세훈,O O O O S-Target
그런데 연락세려주실 수 있나요 김민이,O O O O S-Target
혹시 가브리엘에게 전화놓으냐,O S-Target O
혹시 민이 전화놓으냐,O S-Target O
혹시 경원 전화놓으냐,O S-Target O
혹시 세훈 전화놓으냐,O S-Target O
혹시 천우 전화놓으냐,O S-Target O
혹시 설아 전화놓으냐,O S-Target O
혹시 제니 전화놓으냐,O S-Target O
혹시 소담 전화놓으냐,O S-Target O
혹시 다솜 전화놓으냐,O S-Target O
혹시 가이 전화놓으냐,O S-Target O
혹시 규빈 전화놓으냐,O S-Target O
혹시 그리 전화놓으냐,O S-Target O
혹시 보담 전화놓으냐,O S-Target O
혹시 가브리엘 전화놓으냐,O S-Target O
혹시 수빈 전화놓으냐,O S-Target O
혹시 동찬 전화놓으냐,O S-Target O
혹시 성현 전화놓으냐,O S-Target O
혹시 방지 전화놓으냐,O S-Target O
혹시 형근이 전화놓으냐,O S-Target O
혹시 이천우 전화놓으냐,O S-Target O
혹시 이경원 전화놓으냐,O S-Target O
혹시 박세훈 전화놓으냐,O S-Target O
혹시 김민이 전화놓으냐,O S-Target O
어서 가브리엘에게 통화놔다오,O S-Target O
어서 민이 통화놔다오,O S-Target O
어서 경원 통화놔다오,O S-Target O
어서 세훈 통화놔다오,O S-Target O
어서 천우 통화놔다오,O S-Target O
어서 설아 통화놔다오,O S-Target O
어서 제니 통화놔다오,O S-Target O
어서 소담 통화놔다오,O S-Target O
어서 다솜 통화놔다오,O S-Target O
어서 가이 통화놔다오,O S-Target O
어서 규빈 통화놔다오,O S-Target O
어서 그리 통화놔다오,O S-Target O
어서 보담 통화놔다오,O S-Target O
어서 가브리엘 통화놔다오,O S-Target O
어서 수빈 통화놔다오,O S-Target O
어서 동찬 통화놔다오,O S-Target O
어서 성현 통화놔다오,O S-Target O
어서 방지 통화놔다오,O S-Target O
어서 형근이 통화놔다오,O S-Target O
어서 이천우 통화놔다오,O S-Target O
어서 이경원 통화놔다오,O S-Target O
어서 박세훈 통화놔다오,O S-Target O
어서 김민이 통화놔다오,O S-Target O
그런데 김민이한테 연락연결해봐보자,O S-Target O
그런데 민이 연락연결해봐보자,O S-Target O
그런데 경원 연락연결해봐보자,O S-Target O
그런데 세훈 연락연결해봐보자,O S-Target O
그런데 천우 연락연결해봐보자,O S-Target O
그런데 설아 연락연결해봐보자,O S-Target O
그런데 제니 연락연결해봐보자,O S-Target O
그런데 소담 연락연결해봐보자,O S-Target O
그런데 다솜 연락연결해봐보자,O S-Target O
그런데 가이 연락연결해봐보자,O S-Target O
그런데 규빈 연락연결해봐보자,O S-Target O
그런데 그리 연락연결해봐보자,O S-Target O
그런데 보담 연락연결해봐보자,O S-Target O
그런데 가브리엘 연락연결해봐보자,O S-Target O
그런데 수빈 연락연결해봐보자,O S-Target O
그런데 동찬 연락연결해봐보자,O S-Target O
그런데 성현 연락연결해봐보자,O S-Target O
그런데 방지 연락연결해봐보자,O S-Target O
그런데 형근이 연락연결해봐보자,O S-Target O
그런데 이천우 연락연결해봐보자,O S-Target O
그런데 이경원 연락연결해봐보자,O S-Target O
그런데 박세훈 연락연결해봐보자,O S-Target O
그런데 김민이 연락연결해봐보자,O S-Target O
빨리 연락발신해라 박세훈한테,O O S-Target
빨리 연락발신해라 민이,O O S-Target
빨리 연락발신해라 경원,O O S-Target
빨리 연락발신해라 세훈,O O S-Target
빨리 연락발신해라 천우,O O S-Target
빨리 연락발신해라 설아,O O S-Target
빨리 연락발신해라 제니,O O S-Target
빨리 연락발신해라 소담,O O S-Target
빨리 연락발신해라 다솜,O O S-Target
빨리 연락발신해라 가이,O O S-Target
빨리 연락발신해라 규빈,O O S-Target
빨리 연락발신해라 그리,O O S-Target
빨리 연락발신해라 보담,O O S-Target
빨리 연락발신해라 가브리엘,O O S-Target
빨리 연락발신해라 수빈,O O S-Target
빨리 연락발신해라 동찬,O O S-Target
빨리 연락발신해라 성현,O O S-Target
빨리 연락발신해라 방지,O O S-Target
빨리 연락발신해라 형근이,O O S-Target
빨리 연락발신해라 이천우,O O S-Target
빨리 연락발신해라 이경원,O O S-Target
빨리 연락발신해라 박세훈,O O S-Target
빨리 연락발신해라 김민이,O O S-Target
지금 이규빈 교신해보자,O S-Target O
지금 민이 교신해보자,O S-Target O
지금 경원 교신해보자,O S-Target O
지금 세훈 교신해보자,O S-Target O
지금 천우 교신해보자,O S-Target O
지금 설아 교신해보자,O S-Target O
지금 제니 교신해보자,O S-Target O
지금 소담 교신해보자,O S-Target O
지금 다솜 교신해보자,O S-Target O
지금 가이 교신해보자,O S-Target O
지금 규빈 교신해보자,O S-Target O
지금 그리 교신해보자,O S-Target O
지금 보담 교신해보자,O S-Target O
지금 가브리엘 교신해보자,O S-Target O
지금 수빈 교신해보자,O S-Target O
지금 동찬 교신해보자,O S-Target O
지금 성현 교신해보자,O S-Target O
지금 방지 교신해보자,O S-Target O
지금 형근이 교신해보자,O S-Target O
지금 이천우 교신해보자,O S-Target O
지금 이경원 교신해보자,O S-Target O
지금 박세훈 교신해보자,O S-Target O
지금 김민이 교신해보자,O S-Target O
지금 교신할까 이천우,O O S-Target
지금 교신할까 민이,O O S-Target
지금 교신할까 경원,O O S-Target
지금 교신할까 세훈,O O S-Target
지금 교신할까 천우,O O S-Target
지금 교신할까 설아,O O S-Target
지금 교신할까 제니,O O S-Target
지금 교신할까 소담,O O S-Target
지금 교신할까 다솜,O O S-Target
지금 교신할까 가이,O O S-Target
지금 교신할까 규빈,O O S-Target
지금 교신할까 그리,O O S-Target
지금 교신할까 보담,O O S-Target
지금 교신할까 가브리엘,O O S-Target
지금 교신할까 수빈,O O S-Target
지금 교신할까 동찬,O O S-Target
지금 교신할까 성현,O O S-Target
지금 교신할까 방지,O O S-Target
지금 교신할까 형근이,O O S-Target
지금 교신할까 이경원,O O S-Target
지금 교신할까 박세훈,O O S-Target
지금 교신할까 김민이,O O S-Target
혹시 걸어줘 소담,O O S-Target
혹시 걸어줘 민이,O O S-Target
혹시 걸어줘 경원,O O S-Target
혹시 걸어줘 세훈,O O S-Target
혹시 걸어줘 천우,O O S-Target
혹시 걸어줘 설아,O O S-Target
혹시 걸어줘 제니,O O S-Target
혹시 걸어줘 다솜,O O S-Target
혹시 걸어줘 가이,O O S-Target
혹시 걸어줘 규빈,O O S-Target
혹시 걸어줘 그리,O O S-Target
혹시 걸어줘 보담,O O S-Target
혹시 걸어줘 가브리엘,O O S-Target
혹시 걸어줘 수빈,O O S-Target
혹시 걸어줘 동찬,O O S-Target
혹시 걸어줘 성현,O O S-Target
혹시 걸어줘 방지,O O S-Target
혹시 걸어줘 형근이,O O S-Target
혹시 걸어줘 이천우,O O S-Target
혹시 걸어줘 이경원,O O S-Target
혹시 걸어줘 박세훈,O O S-Target
혹시 걸어줘 김민이,O O S-Target
빨리 가이한테 무전발신합시다,O S-Target O
빨리 민이 무전발신합시다,O S-Target O
빨리 경원 무전발신합시다,O S-Target O
빨리 세훈 무전발신합시다,O S-Target O
빨리 천우 무전발신합시다,O S-Target O
빨리 설아 무전발신합시다,O S-Target O
빨리 제니 무전발신합시다,O S-Target O
빨리 소담 무전발신합시다,O S-Target O
빨리 다솜 무전발신합시다,O S-Target O
빨리 가이 무전발신합시다,O S-Target O
빨리 규빈 무전발신합시다,O S-Target O
빨리 그리 무전발신합시다,O S-Target O
빨리 보담 무전발신합시다,O S-Target O
빨리 가브리엘 무전발신합시다,O S-Target O
빨리 수빈 무전발신합시다,O S-Target O
빨리 동찬 무전발신합시다,O S-Target O
빨리 성현 무전발신합시다,O S-Target O
빨리 방지 무전발신합시다,O S-Target O
빨리 형근이 무전발신합시다,O S-Target O
빨리 이천우 무전발신합시다,O S-Target O
빨리 이경원 무전발신합시다,O S-Target O
빨리 박세훈 무전발신합시다,O S-Target O
빨리 김민이 무전발신합시다,O S-Target O
어서 가브리엘 송신해주실 수 있나요,O S-Target O O O
어서 민이 송신해주실 수 있나요,O S-Target O O O
어서 경원 송신해주실 수 있나요,O S-Target O O O
어서 세훈 송신해주실 수 있나요,O S-Target O O O
어서 천우 송신해주실 수 있나요,O S-Target O O O
어서 설아 송신해주실 수 있나요,O S-Target O O O
어서 제니 송신해주실 수 있나요,O S-Target O O O
어서 소담 송신해주실 수 있나요,O S-Target O O O
어서 다솜 송신해주실 수 있나요,O S-Target O O O
어서 가이 송신해주실 수 있나요,O S-Target O O O
어서 규빈 송신해주실 수 있나요,O S-Target O O O
어서 그리 송신해주실 수 있나요,O S-Target O O O
어서 보담 송신해주실 수 있나요,O S-Target O O O
어서 수빈 송신해주실 수 있나요,O S-Target O O O
어서 동찬 송신해주실 수 있나요,O S-Target O O O
어서 성현 송신해주실 수 있나요,O S-Target O O O
어서 방지 송신해주실 수 있나요,O S-Target O O O
어서 형근이 송신해주실 수 있나요,O S-Target O O O
어서 이천우 송신해주실 수 있나요,O S-Target O O O
어서 이경원 송신해주실 수 있나요,O S-Target O O O
어서 박세훈 송신해주실 수 있나요,O S-Target O O O
어서 김민이 송신해주실 수 있나요,O S-Target O O O
어서 송신해줘봐 수빈,O O S-Target
어서 송신해줘봐 민이,O O S-Target
어서 송신해줘봐 경원,O O S-Target
어서 송신해줘봐 세훈,O O S-Target
어서 송신해줘봐 천우,O O S-Target
어서 송신해줘봐 설아,O O S-Target
어서 송신해줘봐 제니,O O S-Target
어서 송신해줘봐 소담,O O S-Target
어서 송신해줘봐 다솜,O O S-Target
어서 송신해줘봐 가이,O O S-Target
어서 송신해줘봐 규빈,O O S-Target
어서 송신해줘봐 그리,O O S-Target
어서 송신해줘봐 보담,O O S-Target
어서 송신해줘봐 가브리엘,O O S-Target
어서 송신해줘봐 동찬,O O S-Target
어서 송신해줘봐 성현,O O S-Target
어서 송신해줘봐 방지,O O S-Target
어서 송신해줘봐 형근이,O O S-Target
어서 송신해줘봐 이천우,O O S-Target
어서 송신해줘봐 이경원,O O S-Target
어서 송신해줘봐 박세훈,O O S-Target
어서 송신해줘봐 김민이,O O S-Target
혹시 연결해봐주라 수빈,O O S-Target
혹시 연결해봐주라 민이,O O S-Target
혹시 연결해봐주라 경원,O O S-Target
혹시 연결해봐주라 세훈,O O S-Target
혹시 연결해봐주라 천우,O O S-Target
혹시 연결해봐주라 설아,O O S-Target
혹시 연결해봐주라 제니,O O S-Target
혹시 연결해봐주라 소담,O O S-Target
혹시 연결해봐주라 다솜,O O S-Target
혹시 연결해봐주라 가이,O O S-Target
혹시 연결해봐주라 규빈,O O S-Target
혹시 연결해봐주라 그리,O O S-Target
혹시 연결해봐주라 보담,O O S-Target
혹시 연결해봐주라 가브리엘,O O S-Target
혹시 연결해봐주라 동찬,O O S-Target
혹시 연결해봐주라 성현,O O S-Target
혹시 연결해봐주라 방지,O O S-Target
혹시 연결해봐주라 형근이,O O S-Target
혹시 연결해봐주라 이천우,O O S-Target
혹시 연결해봐주라 이경원,O O S-Target
혹시 연결해봐주라 박세훈,O O S-Target
혹시 연결해봐주라 김민이,O O S-Target
당장 이경원한테 무전송신해봐보자,O S-Target O
당장 민이 무전송신해봐보자,O S-Target O
당장 경원 무전송신해봐보자,O S-Target O
당장 세훈 무전송신해봐보자,O S-Target O
당장 천우 무전송신해봐보자,O S-Target O
당장 설아 무전송신해봐보자,O S-Target O
당장 제니 무전송신해봐보자,O S-Target O
당장 소담 무전송신해봐보자,O S-Target O
당장 다솜 무전송신해봐보자,O S-Target O
당장 가이 무전송신해봐보자,O S-Target O
당장 규빈 무전송신해봐보자,O S-Target O
당장 그리 무전송신해봐보자,O S-Target O
당장 보담 무전송신해봐보자,O S-Target O
당장 가브리엘 무전송신해봐보자,O S-Target O
당장 수빈 무전송신해봐보자,O S-Target O
당장 동찬 무전송신해봐보자,O S-Target O
당장 성현 무전송신해봐보자,O S-Target O
당장 방지 무전송신해봐보자,O S-Target O
당장 형근이 무전송신해봐보자,O S-Target O
당장 이천우 무전송신해봐보자,O S-Target O
당장 이경원 무전송신해봐보자,O S-Target O
당장 박세훈 무전송신해봐보자,O S-Target O
당장 김민이 무전송신해봐보자,O S-Target O
빨리 무전송신합시다 다솜한테,O O S-Target
빨리 무전송신합시다 민이,O O S-Target
빨리 무전송신합시다 경원,O O S-Target
빨리 무전송신합시다 세훈,O O S-Target
빨리 무전송신합시다 천우,O O S-Target
빨리 무전송신합시다 설아,O O S-Target
빨리 무전송신합시다 제니,O O S-Target
빨리 무전송신합시다 소담,O O S-Target
빨리 무전송신합시다 다솜,O O S-Target
빨리 무전송신합시다 가이,O O S-Target
빨리 무전송신합시다 규빈,O O S-Target
빨리 무전송신합시다 그리,O O S-Target
빨리 무전송신합시다 보담,O O S-Target
빨리 무전송신합시다 가브리엘,O O S-Target
빨리 무전송신합시다 수빈,O O S-Target
빨리 무전송신합시다 동찬,O O S-Target
빨리 무전송신합시다 성현,O O S-Target
빨리 무전송신합시다 방지,O O S-Target
빨리 무전송신합시다 형근이,O O S-Target
빨리 무전송신합시다 이천우,O O S-Target
빨리 무전송신합시다 이경원,O O S-Target
빨리 무전송신합시다 박세훈,O O S-Target
빨리 무전송신합시다 김민이,O O S-Target
그런데 연락발신해달라고 했지 이경원한테,O O O S-Target
그런데 연락발신해달라고 했지 민이,O O O S-Target
그런데 연락발신해달라고 했지 경원,O O O S-Target
그런데 연락발신해달라고 했지 세훈,O O O S-Target
그런데 연락발신해달라고 했지 천우,O O O S-Target
그런데 연락발신해달라고 했지 설아,O O O S-Target
그런데 연락발신해달라고 했지 제니,O O O S-Target
그런데 연락발신해달라고 했지 소담,O O O S-Target
그런데 연락발신해달라고 했지 다솜,O O O S-Target
그런데 연락발신해달라고 했지 가이,O O O S-Target
그런데 연락발신해달라고 했지 규빈,O O O S-Target
그런데 연락발신해달라고 했지 그리,O O O S-Target
그런데 연락발신해달라고 했지 보담,O O O S-Target
그런데 연락발신해달라고 했지 가브리엘,O O O S-Target
그런데 연락발신해달라고 했지 수빈,O O O S-Target
그런데 연락발신해달라고 했지 동찬,O O O S-Target
그런데 연락발신해달라고 했지 성현,O O O S-Target
그런데 연락발신해달라고 했지 방지,O O O S-Target
그런데 연락발신해달라고 했지 형근이,O O O S-Target
그런데 연락발신해달라고 했지 이천우,O O O S-Target
그런데 연락발신해달라고 했지 이경원,O O O S-Target
그런데 연락발신해달라고 했지 박세훈,O O O S-Target
그런데 연락발신해달라고 했지 김민이,O O O S-Target
당장 이경원한테 무전교신해주세요,O S-Target O
당장 민이 무전교신해주세요,O S-Target O
당장 경원 무전교신해주세요,O S-Target O
당장 세훈 무전교신해주세요,O S-Target O
당장 천우 무전교신해주세요,O S-Target O
당장 설아 무전교신해주세요,O S-Target O
당장 제니 무전교신해주세요,O S-Target O
당장 소담 무전교신해주세요,O S-Target O
당장 다솜 무전교신해주세요,O S-Target O
당장 가이 무전교신해주세요,O S-Target O
당장 규빈 무전교신해주세요,O S-Target O
당장 그리 무전교신해주세요,O S-Target O
당장 보담 무전교신해주세요,O S-Target O
당장 가브리엘 무전교신해주세요,O S-Target O
당장 수빈 무전교신해주세요,O S-Target O
당장 동찬 무전교신해주세요,O S-Target O
당장 성현 무전교신해주세요,O S-Target O
당장 방지 무전교신해주세요,O S-Target O
당장 형근이 무전교신해주세요,O S-Target O
당장 이천우 무전교신해주세요,O S-Target O
당장 이경원 무전교신해주세요,O S-Target O
당장 박세훈 무전교신해주세요,O S-Target O
당장 김민이 무전교신해주세요,O S-Target O
어서 발신해줘봐 이규빈,O O S-Target
어서 발신해줘봐 민이,O O S-Target
어서 발신해줘봐 경원,O O S-Target
어서 발신해줘봐 세훈,O O S-Target
어서 발신해줘봐 천우,O O S-Target
어서 발신해줘봐 설아,O O S-Target
어서 발신해줘봐 제니,O O S-Target
어서 발신해줘봐 소담,O O S-Target
어서 발신해줘봐 다솜,O O S-Target
어서 발신해줘봐 가이,O O S-Target
어서 발신해줘봐 규빈,O O S-Target
어서 발신해줘봐 그리,O O S-Target
어서 발신해줘봐 보담,O O S-Target
어서 발신해줘봐 가브리엘,O O S-Target
어서 발신해줘봐 수빈,O O S-Target
어서 발신해줘봐 동찬,O O S-Target
어서 발신해줘봐 성현,O O S-Target
어서 발신해줘봐 방지,O O S-Target
어서 발신해줘봐 형근이,O O S-Target
어서 발신해줘봐 이천우,O O S-Target
어서 발신해줘봐 이경원,O O S-Target
어서 발신해줘봐 박세훈,O O S-Target
어서 발신해줘봐 김민이,O O S-Target
그런데 무전걸어봐 김민이한테,O O S-Target
그런데 무전걸어봐 민이,O O S-Target
그런데 무전걸어봐 경원,O O S-Target
그런데 무전걸어봐 세훈,O O S-Target
그런데 무전걸어봐 천우,O O S-Target
그런데 무전걸어봐 설아,O O S-Target
그런데 무전걸어봐 제니,O O S-Target
그런데 무전걸어봐 소담,O O S-Target
그런데 무전걸어봐 다솜,O O S-Target
그런데 무전걸어봐 가이,O O S-Target
그런데 무전걸어봐 규빈,O O S-Target
그런데 무전걸어봐 그리,O O S-Target
그런데 무전걸어봐 보담,O O S-Target
그런데 무전걸어봐 가브리엘,O O S-Target
그런데 무전걸어봐 수빈,O O S-Target
그런데 무전걸어봐 동찬,O O S-Target
그런데 무전걸어봐 성현,O O S-Target
그런데 무전걸어봐 방지,O O S-Target
그런데 무전걸어봐 형근이,O O S-Target
그런데 무전걸어봐 이천우,O O S-Target
그런데 무전걸어봐 이경원,O O S-Target
그런데 무전걸어봐 박세훈,O O S-Target
그런데 무전걸어봐 김민이,O O S-Target
지금 가브리엘 교신하냐,O S-Target O
지금 민이 교신하냐,O S-Target O
지금 경원 교신하냐,O S-Target O
지금 세훈 교신하냐,O S-Target O
지금 천우 교신하냐,O S-Target O
지금 설아 교신하냐,O S-Target O
지금 제니 교신하냐,O S-Target O
지금 소담 교신하냐,O S-Target O
지금 다솜 교신하냐,O S-Target O
지금 가이 교신하냐,O S-Target O
지금 규빈 교신하냐,O S-Target O
지금 그리 교신하냐,O S-Target O
지금 보담 교신하냐,O S-Target O
지금 수빈 교신하냐,O S-Target O
지금 동찬 교신하냐,O S-Target O
지금 성현 교신하냐,O S-Target O
지금 방지 교신하냐,O S-Target O
지금 형근이 교신하냐,O S-Target O
지금 이천우 교신하냐,O S-Target O
지금 이경원 교신하냐,O S-Target O
지금 박세훈 교신하냐,O S-Target O
지금 김민이 교신하냐,O S-Target O
당장 연락연결했다 박세훈한테,O O S-Target
당장 연락연결했다 민이,O O S-Target
당장 연락연결했다 경원,O O S-Target
당장 연락연결했다 세훈,O O S-Target
당장 연락연결했다 천우,O O S-Target
당장 연락연결했다 설아,O O S-Target
당장 연락연결했다 제니,O O S-Target
당장 연락연결했다 소담,O O S-Target
당장 연락연결했다 다솜,O O S-Target
당장 연락연결했다 가이,O O S-Target
당장 연락연결했다 규빈,O O S-Target
당장 연락연결했다 그리,O O S-Target
당장 연락연결했다 보담,O O S-Target
당장 연락연결했다 가브리엘,O O S-Target
당장 연락연결했다 수빈,O O S-Target
당장 연락연결했다 동찬,O O S-Target
당장 연락연결했다 성현,O O S-Target
당장 연락연결했다 방지,O O S-Target
당장 연락연결했다 형근이,O O S-Target
당장 연락연결했다 이천우,O O S-Target
당장 연락연결했다 이경원,O O S-Target
당장 연락연결했다 박세훈,O O S-Target
당장 연락연결했다 김민이,O O S-Target
혹시 발신해주라 가브리엘,O O S-Target
혹시 발신해주라 민이,O O S-Target
혹시 발신해주라 경원,O O S-Target
혹시 발신해주라 세훈,O O S-Target
혹시 발신해주라 천우,O O S-Target
혹시 발신해주라 설아,O O S-Target
혹시 발신해주라 제니,O O S-Target
혹시 발신해주라 소담,O O S-Target
혹시 발신해주라 다솜,O O S-Target
혹시 발신해주라 가이,O O S-Target
혹시 발신해주라 규빈,O O S-Target
혹시 발신해주라 그리,O O S-Target
혹시 발신해주라 보담,O O S-Target
혹시 발신해주라 수빈,O O S-Target
혹시 발신해주라 동찬,O O S-Target
혹시 발신해주라 성현,O O S-Target
혹시 발신해주라 방지,O O S-Target
혹시 발신해주라 형근이,O O S-Target
혹시 발신해주라 이천우,O O S-Target
혹시 발신해주라 이경원,O O S-Target
혹시 발신해주라 박세훈,O O S-Target
혹시 발신해주라 김민이,O O S-Target
지금 교신해줄래 소담,O O S-Target
지금 교신해줄래 민이,O O S-Target
지금 교신해줄래 경원,O O S-Target
지금 교신해줄래 세훈,O O S-Target
지금 교신해줄래 천우,O O S-Target
지금 교신해줄래 설아,O O S-Target
지금 교신해줄래 제니,O O S-Target
지금 교신해줄래 다솜,O O S-Target
지금 교신해줄래 가이,O O S-Target
지금 교신해줄래 규빈,O O S-Target
지금 교신해줄래 그리,O O S-Target
지금 교신해줄래 보담,O O S-Target
지금 교신해줄래 가브리엘,O O S-Target
지금 교신해줄래 수빈,O O S-Target
지금 교신해줄래 동찬,O O S-Target
지금 교신해줄래 성현,O O S-Target
지금 교신해줄래 방지,O O S-Target
지금 교신해줄래 형근이,O O S-Target
지금 교신해줄래 이천우,O O S-Target
지금 교신해줄래 이경원,O O S-Target
지금 교신해줄래 박세훈,O O S-Target
지금 교신해줄래 김민이,O O S-Target
혹시 설아 발신해줄래,O S-Target O
혹시 민이 발신해줄래,O S-Target O
혹시 경원 발신해줄래,O S-Target O
혹시 세훈 발신해줄래,O S-Target O
혹시 천우 발신해줄래,O S-Target O
혹시 제니 발신해줄래,O S-Target O
혹시 소담 발신해줄래,O S-Target O
혹시 다솜 발신해줄래,O S-Target O
혹시 가이 발신해줄래,O S-Target O
혹시 규빈 발신해줄래,O S-Target O
혹시 그리 발신해줄래,O S-Target O
혹시 보담 발신해줄래,O S-Target O
혹시 가브리엘 발신해줄래,O S-Target O
혹시 수빈 발신해줄래,O S-Target O
혹시 동찬 발신해줄래,O S-Target O
혹시 성현 발신해줄래,O S-Target O
혹시 방지 발신해줄래,O S-Target O
혹시 형근이 발신해줄래,O S-Target O
혹시 이천우 발신해줄래,O S-Target O
혹시 이경원 발신해줄래,O S-Target O
혹시 박세훈 발신해줄래,O S-Target O
혹시 김민이 발신해줄래,O S-Target O
어서 하그리 송신해라,O S-Target O
어서 민이 송신해라,O S-Target O
어서 경원 송신해라,O S-Target O
어서 세훈 송신해라,O S-Target O
어서 천우 송신해라,O S-Target O
어서 설아 송신해라,O S-Target O
어서 제니 송신해라,O S-Target O
어서 소담 송신해라,O S-Target O
어서 다솜 송신해라,O S-Target O
어서 가이 송신해라,O S-Target O
어서 규빈 송신해라,O S-Target O
어서 그리 송신해라,O S-Target O
어서 보담 송신해라,O S-Target O
어서 가브리엘 송신해라,O S-Target O
어서 수빈 송신해라,O S-Target O
어서 동찬 송신해라,O S-Target O
어서 성현 송신해라,O S-Target O
어서 방지 송신해라,O S-Target O
어서 형근이 송신해라,O S-Target O
어서 이천우 송신해라,O S-Target O
어서 이경원 송신해라,O S-Target O
어서 박세훈 송신해라,O S-Target O
어서 김민이 송신해라,O S-Target O
혹시 교신해쥬 이천우,O O S-Target
혹시 교신해쥬 민이,O O S-Target
혹시 교신해쥬 경원,O O S-Target
혹시 교신해쥬 세훈,O O S-Target
혹시 교신해쥬 천우,O O S-Target
혹시 교신해쥬 설아,O O S-Target
혹시 교신해쥬 제니,O O S-Target
혹시 교신해쥬 소담,O O S-Target
혹시 교신해쥬 다솜,O O S-Target
혹시 교신해쥬 가이,O O S-Target
혹시 교신해쥬 규빈,O O S-Target
혹시 교신해쥬 그리,O O S-Target
혹시 교신해쥬 보담,O O S-Target
혹시 교신해쥬 가브리엘,O O S-Target
혹시 교신해쥬 수빈,O O S-Target
혹시 교신해쥬 동찬,O O S-Target
혹시 교신해쥬 성현,O O S-Target
혹시 교신해쥬 방지,O O S-Target
혹시 교신해쥬 형근이,O O S-Target
혹시 교신해쥬 이경원,O O S-Target
혹시 교신해쥬 박세훈,O O S-Target
혹시 교신해쥬 김민이,O O S-Target
혹시 설아 교신해볼래,O S-Target O
혹시 민이 교신해볼래,O S-Target O
혹시 경원 교신해볼래,O S-Target O
혹시 세훈 교신해볼래,O S-Target O
혹시 천우 교신해볼래,O S-Target O
혹시 제니 교신해볼래,O S-Target O
혹시 소담 교신해볼래,O S-Target O
